 Temperature:   7.0000000000000000      Hamiltonian: -0.29391335281162401      Magnetization:   3.4616667668497633E-003 4th_order_cumulant:  0.99573378152120862      	 ABS_M: 0.00346167 	 0.0129091 	 -0.0532042
 Temperature:   7.0500001907348633      Hamiltonian: -0.31281798916910147      Magnetization:   1.8641057708345853E-002 4th_order_cumulant:  0.99574733268427551      	 ABS_M: 0.0186411 	 -0.0189046 	 0.0151794
 Temperature:   7.0999999046325684      Hamiltonian: -0.29132035224864616      Magnetization:  -2.6247669867786455E-002 4th_order_cumulant:  0.99576028548012840      	 ABS_M: 0.0262477 	 0.0214976 	 0.0076066
 Temperature:   7.1500000953674316      Hamiltonian: -0.30009891504403108      Magnetization:  -1.1003280958733474E-002 4th_order_cumulant:  0.99577285338945820      	 ABS_M: 0.0110033 	 -0.00877856 	 -0.0152444
 Temperature:   7.2000002861022949      Hamiltonian: -0.28672501236438053      Magnetization:  -3.8313875410119838E-002 4th_order_cumulant:  0.99578570366830788      	 ABS_M: 0.0383139 	 0.0133739 	 0.0273106
 Temperature:   7.2500000000000000      Hamiltonian: -0.28759834062654555      Magnetization:  -8.8954142344262657E-003 4th_order_cumulant:  0.99579828094425937      	 ABS_M: 0.00889541 	 -0.000873328 	 -0.0294185
 Temperature:   7.3000001907348633      Hamiltonian: -0.28409844979257831      Magnetization:   6.8895130732206976E-003 4th_order_cumulant:  0.99581065169543581      	 ABS_M: 0.00688951 	 0.00349989 	 -0.0020059
 Temperature:   7.3499999046325684      Hamiltonian: -0.28347301230622407      Magnetization:  -5.1639763810865845E-002 4th_order_cumulant:  0.99582318594479791      	 ABS_M: 0.0516398 	 0.000625437 	 0.0447503
 Temperature:   7.4000000953674316      Hamiltonian: -0.24537918412653828      Magnetization:   9.9466700295236417E-003 4th_order_cumulant:  0.99583412951345562      	 ABS_M: 0.00994667 	 0.0380938 	 -0.0416931
 Temperature:   7.4500002861022949      Hamiltonian: -0.27206192239801580      Magnetization:   6.5793683337536917E-003 4th_order_cumulant:  0.99584605387435432      	 ABS_M: 0.00657937 	 -0.0266827 	 -0.0033673
 Temperature:   7.5000000000000000      Hamiltonian: -0.25150275774029973      Magnetization:   1.2578947421041719E-002 4th_order_cumulant:  0.99585769971866334      	 ABS_M: 0.0125789 	 0.0205592 	 0.00599953
 Temperature:   7.5500001907348633      Hamiltonian: -0.25675018784471754      Magnetization:  -9.6078026315723694E-003 4th_order_cumulant:  0.99586849857995496      	 ABS_M: 0.0096078 	 -0.00524743 	 -0.0029711
 Temperature:   7.5999999046325684      Hamiltonian: -0.27796959377348057      Magnetization:   2.7644240246710544E-003 4th_order_cumulant:  0.99588029611416062      	 ABS_M: 0.00276442 	 -0.0212194 	 -0.00684338
 Temperature:   7.6500000953674316      Hamiltonian: -0.24390974619922168      Magnetization:   1.0515970553003082E-002 4th_order_cumulant:  0.99589096024988655      	 ABS_M: 0.010516 	 0.0340598 	 0.00775158
 Temperature:   7.7000002861022949      Hamiltonian: -0.27474923871827489      Magnetization:  -1.7486855036808748E-003 4th_order_cumulant:  0.99590185156571787      	 ABS_M: 0.00174869 	 -0.0308395 	 -0.00876731
 Temperature:   7.7500000000000000      Hamiltonian: -0.24475309365483980      Magnetization:   2.0609156414312040E-002 4th_order_cumulant:  0.99591299455490401      	 ABS_M: 0.0206092 	 0.0299961 	 0.0188605
 Temperature:   7.8000001907348633      Hamiltonian: -0.25118684413670683      Magnetization:  -4.5372423855448214E-002 4th_order_cumulant:  0.99592388589802527      	 ABS_M: 0.0453724 	 -0.00643375 	 0.0247632
 Temperature:   7.8499999046325684      Hamiltonian: -0.26193764835551714      Magnetization:   1.1213078447018070E-002 4th_order_cumulant:  0.99593431744356198      	 ABS_M: 0.0112131 	 -0.0107508 	 -0.0341593
 Temperature:   7.9000000953674316      Hamiltonian: -0.26234524220604444      Magnetization:   1.5032651634805877E-002 4th_order_cumulant:  0.99594492073478602      	 ABS_M: 0.0150327 	 -0.000407594 	 0.0038196
 Temperature:   7.9500002861022949      Hamiltonian: -0.24997029315527575      Magnetization:   1.7111254081454353E-002 4th_order_cumulant:  0.99595549409011253      	 ABS_M: 0.0171113 	 0.0123749 	 0.0020786
 Temperature:   8.0000000000000000      Hamiltonian: -0.24940624628664440      Magnetization:   1.1583889067601802E-003 4th_order_cumulant:  0.99596628375536722      	 ABS_M: 0.00115839 	 0.000564047 	 -0.0159529
 Temperature:   8.0500001907348633      Hamiltonian: -0.26268742578078580      Magnetization:   5.2032697986133447E-003 4th_order_cumulant:  0.99597714065393028      	 ABS_M: 0.00520327 	 -0.0132812 	 0.00404488
 Temperature:   8.1000003814697266      Hamiltonian: -0.26500158592822259      Magnetization:   1.3516275408724823E-002 4th_order_cumulant:  0.99598814365930532      	 ABS_M: 0.0135163 	 -0.00231416 	 0.00831303
 Temperature:   8.1500005722045898      Hamiltonian: -0.24540812519824101      Magnetization:   6.6423145344260918E-003 4th_order_cumulant:  0.99599876946115073      	 ABS_M: 0.00664231 	 0.0195935 	 -0.00687399
 Temperature:   8.1999998092651367      Hamiltonian: -0.25559317601564979      Magnetization:   2.4070802893168021E-003 4th_order_cumulant:  0.99600921823993260      	 ABS_M: 0.00240708 	 -0.0101851 	 -0.00423523
 Temperature:   8.2500000000000000      Hamiltonian: -0.24653194914700197      Magnetization:  -1.5124699114963835E-002 4th_order_cumulant:  0.99601940559560342      	 ABS_M: 0.0151247 	 0.00906123 	 0.0127176
 Temperature:   8.3000001907348633      Hamiltonian: -0.24318706649364338      Magnetization:   2.4294984412610632E-002 4th_order_cumulant:  0.99602958612143033      	 ABS_M: 0.024295 	 0.00334488 	 0.0091703
 Temperature:   8.3500003814697266      Hamiltonian: -0.23871789838331170      Magnetization:   1.1436618730515775E-003 4th_order_cumulant:  0.99603951489044729      	 ABS_M: 0.00114366 	 0.00446917 	 -0.0231513
 Temperature:   8.4000005722045898      Hamiltonian: -0.24034233973729793      Magnetization:   6.8126429577341305E-003 4th_order_cumulant:  0.99604928687387762      	 ABS_M: 0.00681264 	 -0.00162444 	 0.00566898
 Temperature:   8.4499998092651367      Hamiltonian: -0.25037379279246713      Magnetization:   3.7422726580369714E-002 4th_order_cumulant:  0.99605924836052129      	 ABS_M: 0.0374227 	 -0.0100315 	 0.0306101
 Temperature:   8.5000000000000000      Hamiltonian: -0.24953129672409907      Magnetization:   3.6921778408225466E-003 4th_order_cumulant:  0.99606985273123516      	 ABS_M: 0.00369218 	 0.000842496 	 -0.0337305
 Temperature:   8.5500001907348633      Hamiltonian: -0.25268744141209054      Magnetization:   4.7578586522230105E-002 4th_order_cumulant:  0.99608066126356043      	 ABS_M: 0.0475786 	 -0.00315614 	 0.0438864
 Temperature:   8.6000003814697266      Hamiltonian: -0.23209408593017650      Magnetization:  -1.5900302676684720E-002 4th_order_cumulant:  0.99609106225682731      	 ABS_M: 0.0159003 	 0.0205934 	 -0.0316783
 Temperature:   8.6500005722045898      Hamiltonian: -0.24602901176074127      Magnetization:  -4.0861362537834588E-002 4th_order_cumulant:  0.99610106407153742      	 ABS_M: 0.0408614 	 -0.0139349 	 0.0249611
 Temperature:   8.6999998092651367      Hamiltonian: -0.22268700362647009      Magnetization:  -2.3317607670317229E-002 4th_order_cumulant:  0.99611107645335983      	 ABS_M: 0.0233176 	 0.023342 	 -0.0175438
 Temperature:   8.7500000000000000      Hamiltonian: -0.23618408587545331      Magnetization:  -9.7841647009587907E-003 4th_order_cumulant:  0.99612078542347282      	 ABS_M: 0.00978416 	 -0.0134971 	 -0.0135334
 Temperature:   8.8000001907348633      Hamiltonian: -0.25606077301073449      Magnetization:   4.0925269794123802E-003 4th_order_cumulant:  0.99613088182232834      	 ABS_M: 0.00409253 	 -0.0198767 	 -0.00569163
 Temperature:   8.8500003814697266      Hamiltonian: -0.24065700759662634      Magnetization:   1.2172386565872426E-002 4th_order_cumulant:  0.99614060007316529      	 ABS_M: 0.0121724 	 0.0154038 	 0.00807987
 Temperature:   8.9000005722045898      Hamiltonian: -0.23265508212594957      Magnetization:  -2.9560978451679262E-002 4th_order_cumulant:  0.99614993431472798      	 ABS_M: 0.029561 	 0.00800193 	 0.0173886
 Temperature:   8.9499998092651367      Hamiltonian: -0.23227908188526572      Magnetization:  -5.2849451223064602E-003 4th_order_cumulant:  0.99615963673599928      	 ABS_M: 0.00528495 	 0.000376 	 -0.0242761
 Temperature:   9.0000000000000000      Hamiltonian: -0.22099778488523567      Magnetization:  -2.1941061814028729E-004 4th_order_cumulant:  0.99616892265985091      	 ABS_M: 0.000219411 	 0.0112813 	 -0.00506554
 Temperature:   9.0500001907348633      Hamiltonian: -0.23959012472311064      Magnetization:  -1.2000027426327269E-002 4th_order_cumulant:  0.99617881305593814      	 ABS_M: 0.012 	 -0.0185923 	 0.0117806
 Temperature:   9.1000003814697266      Hamiltonian: -0.23556119876559040      Magnetization:   2.8389124996571709E-002 4th_order_cumulant:  0.99618849244877483      	 ABS_M: 0.0283891 	 0.00402893 	 0.0163891
 Temperature:   9.1500005722045898      Hamiltonian: -0.23599819514984569      Magnetization:  -1.6840201359375428E-002 4th_order_cumulant:  0.99619824866807982      	 ABS_M: 0.0168402 	 -0.000436996 	 -0.0115489
 Temperature:   9.1999998092651367      Hamiltonian: -0.23746699977439373      Magnetization:   1.5294769974830079E-002 4th_order_cumulant:  0.99620766942297934      	 ABS_M: 0.0152948 	 -0.0014688 	 -0.0015454
 Temperature:   9.2500000000000000      Hamiltonian: -0.22368593337497181      Magnetization:   2.8095661846246855E-002 4th_order_cumulant:  0.99621633331447268      	 ABS_M: 0.0280957 	 0.0137811 	 0.0128009
 Temperature:   9.3000001907348633      Hamiltonian: -0.19424671074167188      Magnetization:   7.5816369577307793E-003 4th_order_cumulant:  0.99622461347591162      	 ABS_M: 0.00758164 	 0.0294392 	 -0.0205141
 Temperature:   9.3500003814697266      Hamiltonian: -0.21349303083884272      Magnetization:  -8.2021772953802842E-003 4th_order_cumulant:  0.99623320045220931      	 ABS_M: 0.00820218 	 -0.0192463 	 0.00062054
 Temperature:   9.4000005722045898      Hamiltonian: -0.22205793662885487      Magnetization:   1.2920849727838078E-002 4th_order_cumulant:  0.99624281652909252      	 ABS_M: 0.0129208 	 -0.00856491 	 0.00471862
 Temperature:   9.4499998092651367      Hamiltonian: -0.20165275724207862      Magnetization:   1.0172401062159794E-003 4th_order_cumulant:  0.99625117627977444      	 ABS_M: 0.00101724 	 0.0204052 	 -0.0119036
 Temperature:   9.5000000000000000      Hamiltonian: -0.23186895659465526      Magnetization:   1.2937627155013278E-002 4th_order_cumulant:  0.99625983618606606      	 ABS_M: 0.0129376 	 -0.0302162 	 0.0119204
 Temperature:   9.5500001907348633      Hamiltonian: -0.23093523361957433      Magnetization:  -2.2810882796605626E-002 4th_order_cumulant:  0.99626889676879471      	 ABS_M: 0.0228109 	 0.000933723 	 0.0098733
 Temperature:   9.6000003814697266      Hamiltonian: -0.19812261690420246      Magnetization:   3.6377736396504242E-003 4th_order_cumulant:  0.99627674831767110      	 ABS_M: 0.00363777 	 0.0328126 	 -0.0191731
 Temperature:   9.6500005722045898      Hamiltonian: -0.23771226532711301      Magnetization:   4.1156704721704955E-002 4th_order_cumulant:  0.99628613642748221      	 ABS_M: 0.0411567 	 -0.0395896 	 0.0375189
 Temperature:   9.6999998092651367      Hamiltonian: -0.21374846403316589      Magnetization:  -1.1322980411909787E-002 4th_order_cumulant:  0.99629488116614362      	 ABS_M: 0.011323 	 0.0239638 	 -0.0298337
 Temperature:   9.7500000000000000      Hamiltonian: -0.20190171855800415      Magnetization:   5.0767096274485120E-003 4th_order_cumulant:  0.99630312848084424      	 ABS_M: 0.00507671 	 0.0118467 	 -0.00624629
 Temperature:   9.8000001907348633      Hamiltonian: -0.20468148771481975      Magnetization:   5.6725095887034307E-003 4th_order_cumulant:  0.99631154486053353      	 ABS_M: 0.00567251 	 -0.00277977 	 0.0005958
 Temperature:   9.8500003814697266      Hamiltonian: -0.18977558518596435      Magnetization:   6.6569590636985886E-003 4th_order_cumulant:  0.99632002095561811      	 ABS_M: 0.00665696 	 0.0149059 	 0.00098445
 Temperature:   9.9000005722045898      Hamiltonian: -0.21930497194814824      Magnetization:  -1.7179178801170387E-003 4th_order_cumulant:  0.99632908392704078      	 ABS_M: 0.00171792 	 -0.0295294 	 -0.00493904
 Temperature:   9.9499998092651367      Hamiltonian: -0.19430866312149350      Magnetization:   4.5310352602649859E-003 4th_order_cumulant:  0.99633681651073214      	 ABS_M: 0.00453104 	 0.0249963 	 0.00281312
 Temperature:   10.000000000000000      Hamiltonian: -0.20061803858289021      Magnetization:   5.6880663794075335E-003 4th_order_cumulant:  0.99634522033571993      	 ABS_M: 0.00568807 	 -0.00630938 	 0.00115703
